date,machine_name,region_id,sex,genotype,compound,vial_date,start_hour,concentration
24/01/2022,ETHOSCOPE_125,1,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,2,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,3,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,4,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,5,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,6,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,7,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,8,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,9,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,10,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,11,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,12,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,13,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,14,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,15,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,16,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,17,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,18,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,19,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,20,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,21,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,22,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,23,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_125,24,male,CS,Syn_cpd_3,2022-01-10_20220113,ZT0,100
11/01/2022,ETHOSCOPE_254,1,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,2,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,3,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,4,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,5,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,6,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,7,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,8,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,9,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,10,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,11,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,12,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,13,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,14,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,15,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,16,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,17,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,18,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,19,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,20,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,21,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,22,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,23,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_254,24,male,CS,Syn_cpd_3,28/12/2021,ZT0,100
14/02/2022,ETHOSCOPE_109,1,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,2,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,3,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,4,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,5,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,6,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,7,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,8,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,9,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,10,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,11,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,12,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,13,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,14,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,15,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,16,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,17,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,18,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,19,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,20,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,21,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,22,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,23,male,CS,juglone,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_109,24,male,CS,juglone,01/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,1,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,2,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,3,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,4,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,5,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,6,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,7,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,8,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,9,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,10,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,11,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,12,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,13,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,14,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,15,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,16,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,17,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,18,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,19,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,20,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,21,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,22,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,23,male,CS,juglone,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_240,24,male,CS,juglone,02/02/2022,ZT0,100
28/01/2022,ETHOSCOPE_147,1,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,2,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,3,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,4,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,5,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,6,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,7,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,8,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,9,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,10,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,11,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,12,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,13,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,14,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,15,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,16,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,17,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,18,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,19,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,20,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,21,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,22,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,23,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_147,24,male,CS,diflubenzuron,2022-01-17_2022-01-15,ZT0,100
31/01/2022,ETHOSCOPE_261,1,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,2,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,3,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,4,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,5,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,6,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,7,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,8,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,9,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,10,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,11,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,12,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,13,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,14,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,15,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,16,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,17,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,18,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,19,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,20,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,21,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,22,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,23,male,CS,diflubenzuron,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_261,24,male,CS,diflubenzuron,17/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,1,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,2,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,3,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,4,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,5,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,6,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,7,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,8,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,9,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,10,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,11,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,12,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,13,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,14,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,15,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,16,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,17,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,18,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,19,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,20,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,21,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,22,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,23,male,CS,rotenone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_240,24,male,CS,rotenone,21/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,1,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,2,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,3,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,4,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,5,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,6,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,7,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,8,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,9,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,10,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,11,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,12,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,13,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,14,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,15,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,16,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,17,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,18,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,19,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,20,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,21,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,22,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,23,male,CS,rotenone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_238,24,male,CS,rotenone,24/01/2022,ZT0,100
28/01/2022,ETHOSCOPE_257,1,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,2,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,3,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,4,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,5,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,6,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,7,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,8,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,9,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,10,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,11,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,12,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,13,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,14,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,15,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,16,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,17,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,18,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,19,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,20,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,21,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,22,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,23,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
28/01/2022,ETHOSCOPE_257,24,male,CS,methotrexate,2022-01-17_2022-01-15,ZT0,100
31/01/2022,ETHOSCOPE_143,1,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,2,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,3,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,4,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,5,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,6,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,7,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,8,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,9,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,10,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,11,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,12,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,13,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,14,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,15,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,16,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,17,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,18,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,19,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,20,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,21,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,22,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,23,male,CS,methotrexate,17/01/2022,ZT0,100
31/01/2022,ETHOSCOPE_143,24,male,CS,methotrexate,17/01/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,1,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,2,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,3,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,4,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,5,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,6,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,7,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,8,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,9,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,10,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,11,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,12,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,13,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,14,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,15,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,16,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,17,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,18,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,19,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,20,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,21,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,22,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,23,male,CS,diafenthiuron,01/02/2022,ZT0,100
14/02/2022,ETHOSCOPE_238,24,male,CS,diafenthiuron,01/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,1,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,2,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,3,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,4,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,5,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,6,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,7,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,8,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,9,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,10,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,11,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,12,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,13,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,14,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,15,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,16,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,17,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,18,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,19,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,20,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,21,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,22,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,23,male,CS,diafenthiuron,02/02/2022,ZT0,100
18/02/2022,ETHOSCOPE_108,24,male,CS,diafenthiuron,02/02/2022,ZT0,100
